Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,Target,Probability,Signal,Position_Change
2025-08-29,1374.74,1397.04,1343.79,1350.95,18758842,-0.0286,-0.0374,-0.0108,37.1241,-0.0077,-0.0081,-1.4452,0.0182,0.0548,10311334.65,1.8192,-0.0207,-0.0474,-0.0145,0,0.4897,-1,0
2025-09-01,1349.76,1356.93,1334.43,1347.67,11232238,-0.0281,-0.0383,-0.0131,36.4423,-0.0094,-0.0083,-1.4487,0.0177,0.0598,10019655.2,1.121,-0.0024,-0.0392,-0.0145,1,0.518,-1,0
2025-09-02,1348.56,1378.13,1348.27,1360.21,11517006,-0.0173,-0.0282,-0.0038,40.9103,-0.0097,-0.0085,-1.1001,0.0178,0.0609,10079446.95,1.1426,0.0093,-0.0326,-0.011,1,0.5057,-1,0
2025-09-03,1363.4,1370.16,1354.24,1366.28,7847563,-0.0117,-0.023,0.0006,42.9991,-0.0095,-0.0087,-3.3447,0.0171,0.0599,10156184.1,0.7727,0.0045,-0.0089,-0.0334,0,0.4776,-1,0
2025-09-04,1365.49,1367.68,1350.85,1353.04,13223177,-0.0193,-0.0312,-0.009,39.7024,-0.0102,-0.0091,-3.8009,0.0174,0.0628,10351544.35,1.2774,-0.0097,-0.0192,-0.038,1,0.5166,-1,0
2025-09-05,1356.73,1374.64,1353.04,1368.67,5777575,-0.0072,-0.0192,0.0024,45.0578,-0.0095,-0.0091,-3.4952,0.0178,0.0624,10348707.5,0.5583,0.0116,0.0131,-0.035,1,0.4874,-1,0
2025-09-08,1373.65,1379.62,1366.08,1372.16,6986720,-0.0042,-0.0161,0.0049,46.2066,-0.0087,-0.009,-2.1779,0.0174,0.0623,10199208.25,0.685,0.0025,0.0182,-0.0218,0,0.4763,-1,0
2025-09-09,1370.26,1374.84,1362.4,1369.87,9754452,-0.0053,-0.0171,0.0032,45.5338,-0.0081,-0.0088,-2.5766,0.016,0.061,10247250.55,0.9519,-0.0017,0.0071,-0.0258,1,0.5033,-1,0
2025-09-10,1377.53,1382.11,1367.78,1370.66,7790815,-0.0043,-0.0158,0.0038,45.8269,-0.0076,-0.0086,-0.5709,0.016,0.0611,10136917.0,0.7686,0.0006,0.0032,-0.0057,1,0.4972,-1,0
2025-09-11,1369.67,1379.12,1368.67,1376.93,9766072,0.0002,-0.0109,0.0083,48.2087,-0.0066,-0.0081,-0.1877,0.0155,0.0605,10012987.4,0.9753,0.0046,0.0177,-0.0019,1,0.5141,-1,0
2025-09-12,1376.93,1389.87,1374.15,1388.58,7403368,0.0079,-0.0024,0.0166,52.3966,-0.0051,-0.0075,2.7854,0.0153,0.0602,10010304.75,0.7396,0.0085,0.0145,0.0279,1,0.5263,1,2
2025-09-15,1386.59,1394.35,1382.21,1392.86,5396697,0.0099,0.0006,0.0196,53.8724,-0.0037,-0.0067,3.3532,0.0152,0.0602,9923833.2,0.5438,0.0031,0.0151,0.0335,1,0.545,1,0
2025-09-16,1398.24,1401.52,1391.76,1398.83,8686961,0.0129,0.0047,0.0237,55.9249,-0.0021,-0.0058,2.8393,0.014,0.061,9768925.8,0.8892,0.0043,0.0211,0.0284,1,0.5367,1,0
2025-09-17,1400.52,1409.68,1400.43,1407.29,7519417,0.0172,0.0104,0.0296,58.7274,-0.0005,-0.0047,3.0016,0.0132,0.0593,9425660.7,0.7978,0.006,0.0267,0.03,1,0.5315,1,0
2025-09-18,1413.86,1415.46,1404.21,1408.49,9332642,0.0163,0.0108,0.0301,59.1245,0.0009,-0.0036,4.0982,0.011,0.0596,9456010.75,0.987,0.0009,0.0229,0.041,0,0.5495,1,0
2025-09-19,1408.39,1410.48,1397.14,1400.92,13461373,0.0098,0.0051,0.0244,55.4976,0.0016,-0.0025,2.3563,0.0106,0.0562,9578013.25,1.4054,-0.0054,0.0089,0.0236,0,0.558,1,0
2025-09-22,1397.44,1404.21,1381.61,1384.2,7757970,-0.0021,-0.0066,0.012,48.4308,0.0011,-0.0018,0.8774,0.0104,0.0549,9674968.35,0.8019,-0.0119,-0.0062,0.0088,0,0.4889,-1,-2
2025-09-23,1384.6,1388.58,1370.46,1383.4,14014702,-0.0024,-0.0069,0.0113,48.1152,0.0007,-0.0013,0.9877,0.0105,0.0519,10076733.1,1.3908,-0.0006,-0.011,0.0099,0,0.5233,1,2
2025-09-24,1378.92,1389.58,1374.05,1376.64,5922759,-0.0066,-0.0113,0.0063,45.4209,-0.0,-0.0011,0.4363,0.0105,0.0522,9765608.1,0.6065,-0.0049,-0.0218,0.0044,0,0.5169,-1,-2
2025-09-25,1374.94,1378.13,1362.7,1366.08,11411143,-0.0129,-0.0181,-0.0014,41.5105,-0.0012,-0.0011,-0.788,0.0102,0.0531,9678074.6,1.1791,-0.0077,-0.0301,-0.0079,1,0.522,1,2
2025-09-26,1365.69,1376.34,1359.71,1371.26,9879109,-0.0083,-0.0139,0.0024,44.0549,-0.0018,-0.0013,-1.2473,0.0103,0.05,9234087.95,1.0699,0.0038,-0.0212,-0.0125,0,0.5124,-1,-2
2025-09-29,1375.24,1382.61,1361.7,1366.48,14231999,-0.0106,-0.0166,-0.0011,42.2293,-0.0026,-0.0015,-1.8939,0.0108,0.0463,9384076.0,1.5166,-0.0035,-0.0128,-0.0189,0,0.5168,-1,0
2025-09-30,1370.76,1370.76,1356.53,1357.72,14604684,-0.0154,-0.0221,-0.0075,39.0368,-0.0037,-0.002,-2.9389,0.0109,0.0471,9538459.9,1.5311,-0.0064,-0.0186,-0.0294,1,0.5097,-1,0
2025-10-01,1360.71,1372.26,1356.43,1362.4,12045916,-0.0108,-0.018,-0.004,41.5779,-0.0042,-0.0024,-3.1898,0.0111,0.0475,9748377.55,1.2357,0.0034,-0.0103,-0.0319,0,0.5161,-1,0
2025-10-03,1356.93,1365.29,1350.66,1357.13,12842347,-0.0133,-0.0209,-0.0078,39.5773,-0.0049,-0.0029,-3.6465,0.0111,0.0468,9729336.05,1.32,-0.0039,-0.0066,-0.0365,1,0.5159,-1,0
2025-10-06,1353.74,1371.06,1352.75,1368.67,12396580,-0.0044,-0.0121,0.0007,45.7347,-0.0046,-0.0032,-2.3021,0.0113,0.0464,10060286.3,1.2322,0.0085,-0.0019,-0.023,1,0.5119,-1,0
2025-10-07,1369.67,1389.48,1369.57,1378.43,11244040,0.0024,-0.0049,0.0077,50.3436,-0.0038,-0.0033,-0.4168,0.0118,0.0458,10273152.3,1.0945,0.0071,0.0087,-0.0042,0,0.5323,1,2
2025-10-08,1378.43,1382.61,1358.22,1361.11,8525081,-0.0092,-0.0167,-0.0049,43.3132,-0.0042,-0.0035,-1.6112,0.0127,0.0475,10211683.75,0.8348,-0.0126,0.0025,-0.0161,1,0.4789,-1,-2
2025-10-09,1367.68,1373.65,1362.8,1371.46,8826633,-0.0015,-0.0089,0.0026,47.9875,-0.0038,-0.0036,-0.3763,0.0127,0.0471,10263474.65,0.86,0.0076,0.0067,-0.0038,1,0.509,-1,0
2025-10-10,1371.46,1381.61,1368.77,1375.34,6373084,0.0012,-0.0058,0.0054,49.6632,-0.0032,-0.0035,0.6779,0.0126,0.047,10093825.25,0.6314,0.0028,0.0134,0.0068,0,0.5216,1,2
2025-10-13,1370.56,1371.36,1361.51,1368.67,7600682,-0.0033,-0.0102,0.0005,46.8678,-0.0032,-0.0035,-0.1889,0.0122,0.0472,10103690.95,0.7523,-0.0048,0.0,-0.0019,1,0.51,-1,-2
2025-10-14,1373.65,1381.61,1363.79,1369.57,9768174,-0.0024,-0.0092,0.0012,47.2989,-0.003,-0.0034,0.2261,0.0122,0.0463,10322264.8,0.9463,0.0007,-0.0064,0.0023,0,0.5025,-1,0
2025-10-15,1376.64,1377.63,1366.38,1367.98,10882743,-0.0032,-0.01,0.0,46.5799,-0.0029,-0.0033,0.7557,0.012,0.0441,10432053.9,1.0432,-0.0012,0.005,0.0076,1,0.5128,-1,0
2025-10-16,1368.77,1394.05,1368.67,1391.86,12315932,0.0128,0.007,0.0173,57.1218,-0.0014,-0.0029,2.1624,0.0123,0.0393,10671879.65,1.1541,0.0175,0.0149,0.0216,1,0.5934,1,2
2025-10-17,1394.55,1416.75,1392.66,1410.28,19335561,0.0236,0.0195,0.0305,63.1608,0.0008,-0.0021,3.9164,0.0126,0.0394,11172025.6,1.7307,0.0132,0.0254,0.0392,1,0.5761,1,0
2025-10-20,1433.37,1467.02,1426.7,1460.05,24721978,0.0538,0.0532,0.0661,73.8695,0.0051,-0.0006,6.6766,0.0139,0.0632,11735055.85,2.1067,0.0353,0.0668,0.0668,0,0.5687,1,0
2025-10-21,1461.24,1467.22,1453.28,1458.46,2066169,0.0474,0.0499,0.0643,73.138,0.0084,0.0012,5.8059,0.0139,0.0805,11450465.8,0.1804,-0.0011,0.0649,0.0581,0,0.5639,1,0
2025-10-23,1468.21,1476.08,1437.95,1441.73,18707090,0.0319,0.0364,0.0515,65.7596,0.01,0.003,5.9231,0.0152,0.0897,11685085.2,1.6009,-0.0115,0.0539,0.0592,1,0.5506,1,0
2025-10-24,1443.33,1453.08,1434.37,1444.92,9700837,0.0308,0.0371,0.0533,66.4546,0.0113,0.0046,5.3563,0.0153,0.0969,11873989.1,0.817,0.0022,0.0381,0.0536,1,0.5496,1,0
2025-10-27,1456.27,1478.17,1451.29,1477.27,14113867,0.0485,0.0578,0.076,72.5408,0.0137,0.0064,7.4113,0.0157,0.1081,12009125.3,1.1753,0.0224,0.0475,0.0741,1,0.5672,1,0
2025-10-28,1477.27,1485.13,1470.8,1480.06,17631577,0.0455,0.0573,0.0772,72.9959,0.0157,0.0082,8.1386,0.0154,0.1189,12396748.7,1.4223,0.0019,0.0137,0.0814,1,0.5459,1,0
2025-10-29,1483.14,1501.36,1481.25,1497.28,11884745,0.0519,0.0667,0.0888,75.6752,0.0178,0.0101,9.3248,0.0151,0.1295,12279386.0,0.9679,0.0116,0.0266,0.0932,0,0.5463,1,0
2025-10-30,1493.1,1496.18,1477.17,1481.65,9318663,0.0368,0.0533,0.0766,68.9846,0.0188,0.0119,8.3093,0.0156,0.135,12015084.95,0.7756,-0.0104,0.0277,0.0831,0,0.5378,1,0
2025-10-31,1483.54,1490.61,1475.48,1479.56,8758053,0.0319,0.0497,0.0743,68.1174,0.0191,0.0134,6.3009,0.0157,0.1375,11850691.8,0.739,-0.0014,0.024,0.063,0,0.5625,1,0
2025-11-03,1479.16,1488.12,1472.49,1477.87,8452085,0.0277,0.0465,0.0723,67.3797,0.0191,0.0145,4.7927,0.0158,0.1367,11631178.7,0.7267,-0.0011,0.0004,0.0479,0,0.5625,1,0
2025-11-04,1477.07,1485.93,1463.33,1466.32,10007806,0.0178,0.0367,0.0632,62.4059,0.0183,0.0154,0.4294,0.0162,0.1356,11511740.0,0.8694,-0.0078,-0.0093,0.0043,1,0.5364,1,0
2025-11-06,1477.17,1494.69,1469.41,1489.21,16772678,0.0304,0.0507,0.079,67.5226,0.0183,0.0158,2.1084,0.0167,0.1344,11788171.9,1.4228,0.0156,-0.0054,0.0211,0,0.5542,1,0
2025-11-07,1487.72,1491.5,1469.11,1471.2,7821765,0.0162,0.0365,0.0652,60.5407,0.0176,0.0163,2.0441,0.0168,0.1296,11753006.1,0.6655,-0.0121,-0.0071,0.0204,1,0.4974,-1,-2
2025-11-10,1471.1,1494.09,1468.71,1482.45,7068438,0.0216,0.0426,0.0726,63.1069,0.0172,0.0164,2.5974,0.0167,0.1236,11665096.35,0.6059,0.0076,0.002,0.026,1,0.5168,-1,0
2025-11-11,1490.11,1491.9,1473.39,1486.53,7127506,0.022,0.0436,0.0747,64.0208,0.0169,0.0164,0.6268,0.0148,0.1175,11702817.45,0.609,0.0028,0.0059,0.0063,1,0.5428,1,2
2025-11-12,1498.07,1517.68,1493.1,1504.54,12384459,0.031,0.0539,0.0868,67.8112,0.0173,0.0164,1.654,0.0154,0.1084,11942006.3,1.0371,0.0121,0.0261,0.0165,0,0.5735,1,0
2025-11-13,1508.03,1515.09,1499.87,1503.95,7196443,0.0276,0.0513,0.0854,67.5601,0.0175,0.0167,0.4455,0.0143,0.097,11813419.75,0.6092,-0.0004,0.0099,0.0045,1,0.5608,1,0
2025-11-14,1498.57,1513.9,1498.57,1511.91,7682823,0.0298,0.0545,0.0902,69.2163,0.0178,0.0168,2.0423,0.0141,0.0801,11653423.75,0.6593,0.0053,0.0277,0.0204,0,0.5675,1,0
2025-11-17,1513.9,1516.69,1504.54,1511.31,5871416,0.0265,0.0519,0.0888,68.9306,0.0179,0.0171,2.1459,0.0131,0.0668,11331197.95,0.5182,-0.0004,0.0195,0.0215,1,0.5666,1,0
2025-11-18,1514.7,1520.77,1503.55,1512.41,11045042,0.0246,0.0505,0.0886,69.1818,0.0178,0.0172,2.3371,0.0132,0.0557,10916672.0,1.0118,0.0007,0.0174,0.0234,0,0.5589,1,0
2025-11-19,1510.42,1515.29,1505.04,1511.91,5692366,0.0219,0.0481,0.0873,68.9091,0.0175,0.0173,3.1091,0.0127,0.0566,9965191.4,0.5712,-0.0003,0.0049,0.0311,1,0.5613,1,0
2025-11-20,1522.96,1543.76,1519.67,1541.97,18171724,0.0381,0.066,0.1077,75.2295,0.0183,0.0172,3.5428,0.013,0.0623,10770469.15,1.6872,0.0199,0.0253,0.0354,0,0.5509,1,0
2025-11-21,1533.91,1550.63,1533.01,1539.48,9615271,0.0328,0.0616,0.1047,73.8896,0.0189,0.0176,4.6411,0.0132,0.0621,10315878.2,0.9321,-0.0016,0.0182,0.0464,0,0.5406,1,0
2025-11-24,1542.87,1542.87,1524.75,1528.83,18433951,0.0232,0.052,0.096,68.2871,0.0187,0.0179,3.1286,0.0134,0.0582,10752533.9,1.7144,-0.0069,0.0116,0.0313,1,0.5579,1,0
2025-11-25,1528.83,1552.42,1518.08,1532.61,15033482,0.0232,0.0524,0.0977,69.1803,0.0184,0.018,3.0998,0.0139,0.06,10798514.65,1.3922,0.0025,0.0134,0.031,1,0.5644,1,0
2025-11-26,1535.2,1564.37,1533.41,1562.67,14054299,0.039,0.07,0.1179,75.1697,0.0191,0.0179,3.8636,0.0138,0.0673,10619650.75,1.3234,0.0196,0.0336,0.0386,0,0.5544,1,0
2025-11-27,1567.75,1568.25,1548.84,1556.2,9794643,0.0313,0.0628,0.112,71.9296,0.0195,0.0183,3.4742,0.0137,0.0735,10515145.65,0.9315,-0.0041,0.0092,0.0347,1,0.541,1,0
2025-11-28,1560.78,1574.02,1555.81,1560.29,8959508,0.0306,0.0629,0.1136,72.7298,0.0197,0.0185,3.1999,0.0133,0.0774,10497187.9,0.8535,0.0026,0.0135,0.032,0,0.5402,1,0
2025-12-01,1567.75,1570.24,1556.4,1558.89,8920233,0.0268,0.0593,0.1114,71.9734,0.0196,0.0188,3.1483,0.0131,0.0795,10505296.9,0.8491,-0.0009,0.0197,0.0315,0,0.5413,1,0
2025-12-02,1553.92,1560.29,1534.9,1539.18,11389150,0.0125,0.0441,0.0963,62.1709,0.0186,0.0189,1.77,0.013,0.0782,10652150.15,1.0692,-0.0126,0.0043,0.0177,0,0.5329,1,0
2025-12-03,1538.09,1545.26,1525.94,1531.72,6090883,0.0069,0.0374,0.09,58.9011,0.017,0.0186,1.3103,0.0133,0.0719,10456304.0,0.5825,-0.0048,-0.0198,0.0131,0,0.5495,1,0
2025-12-04,1528.93,1553.32,1510.62,1528.53,11867930,0.0043,0.0338,0.0868,57.5082,0.0154,0.018,-0.8716,0.0146,0.0693,10211066.6,1.1623,-0.0021,-0.0178,-0.0087,1,0.5633,1,0
2025-12-05,1523.36,1538.69,1513.6,1533.51,10183266,0.0069,0.0357,0.0893,59.133,0.0141,0.0172,-0.3878,0.0151,0.0612,10329141.65,0.9859,0.0033,-0.0172,-0.0039,1,0.55,1,0
2025-12-08,1532.12,1543.86,1527.94,1535.9,11301491,0.0076,0.0358,0.09,59.9249,0.0131,0.0163,0.4624,0.0151,0.0548,10540794.3,1.0722,0.0016,-0.0147,0.0046,0,0.5603,1,0
2025-12-09,1533.21,1535.4,1513.1,1522.36,11503971,-0.0011,0.0256,0.0796,53.589,0.0116,0.0155,-0.6688,0.0158,0.0488,10759617.55,1.0692,-0.0088,-0.0109,-0.0067,1,0.557,1,0
2025-12-10,1526.94,1540.38,1524.35,1529.83,7991629,0.0034,0.0294,0.084,56.3322,0.0105,0.0145,-2.1015,0.0151,0.0456,10539976.05,0.7582,0.0049,-0.0012,-0.021,1,0.5524,1,0
2025-12-11,1529.83,1542.87,1516.99,1537.89,4706197,0.0079,0.0334,0.0887,59.1385,0.01,0.0135,-1.1766,0.0154,0.0419,10415463.75,0.4518,0.0053,0.0061,-0.0118,1,0.5617,1,0
2025-12-12,1543.66,1552.62,1538.98,1549.34,5106655,0.0139,0.0394,0.0957,62.7963,0.01,0.0127,-0.7018,0.0151,0.0401,10286655.35,0.4964,0.0074,0.0103,-0.007,0,0.5613,1,0
2025-12-15,1544.06,1551.43,1539.38,1549.04,5774543,0.0124,0.0376,0.0945,62.6381,0.0099,0.0122,-0.6319,0.0141,0.0377,10281811.7,0.5616,-0.0002,0.0086,-0.0063,0,0.5593,1,0
2025-12-16,1537.89,1544.56,1531.72,1535.2,11731856,0.003,0.0272,0.0838,55.6697,0.0091,0.0116,-0.2586,0.0135,0.0347,10316152.4,1.1372,-0.0089,0.0084,-0.0026,1,0.5698,1,0
2025-12-17,1542.87,1542.87,1532.22,1537.29,7116649,0.0039,0.0274,0.0844,56.4575,0.0084,0.011,0.3636,0.0131,0.0304,10387366.55,0.6851,0.0014,0.0049,0.0036,0,0.5691,1,0
2025-12-18,1528.13,1544.36,1528.13,1537.29,6580829,0.0036,0.0263,0.0834,56.4575,0.0078,0.0104,0.5731,0.013,0.0305,9807821.8,0.671,0.0,-0.0004,0.0057,1,0.5724,1,0
2025-12-19,1547.25,1566.95,1543.86,1557.9,13937275,0.0154,0.0385,0.0969,63.8122,0.0082,0.0098,1.5905,0.0136,0.0317,10023922.0,1.3904,0.0134,0.0055,0.0159,1,0.5936,1,0
2025-12-22,1566.26,1570.24,1558.1,1568.15,10184852,0.0199,0.0434,0.103,66.8143,0.0089,0.0096,2.0997,0.0129,0.0341,9611467.05,1.0597,0.0066,0.0123,0.021,0,0.5792,1,0
2025-12-23,1573.62,1573.62,1560.88,1563.47,7506564,0.0152,0.0387,0.0986,64.1957,0.0093,0.0095,2.7004,0.0126,0.0354,9235121.15,0.8128,-0.003,0.0184,0.027,0,0.5536,1,0
2025-12-24,1565.46,1568.45,1546.45,1551.03,8815745,0.0065,0.0292,0.0889,57.7198,0.0088,0.0095,1.3858,0.0118,0.0343,8973193.45,0.9825,-0.008,0.0089,0.0139,1,0.5664,1,0
2025-12-26,1547.54,1553.82,1547.15,1552.02,2311495,0.0064,0.0286,0.0886,58.0822,0.0084,0.0092,0.9188,0.0109,0.0338,8599036.05,0.2688,0.0006,0.0096,0.0092,0,0.5754,1,0
2025-12-29,1547.74,1550.93,1536.5,1538.49,5972105,-0.0021,0.0189,0.0783,51.5758,0.0073,0.0089,-0.7003,0.011,0.0327,8449665.9,0.7068,-0.0087,-0.0125,-0.007,0,0.5521,1,0
2025-12-30,1539.88,1546.45,1530.72,1532.71,8815884,-0.0053,0.0145,0.0734,49.048,0.006,0.0084,-1.0542,0.0107,0.0318,8444448.45,1.044,-0.0038,-0.0226,-0.0105,1,0.5577,1,0
2025-12-31,1533.91,1569.74,1533.91,1563.17,5771830,0.0131,0.0332,0.0937,60.1361,0.0064,0.0078,1.8219,0.0114,0.0335,8163582.45,0.707,0.0199,-0.0002,0.0182,1,0.5783,1,0
2026-01-01,1566.46,1585.17,1563.87,1568.35,6408128,0.0148,0.0352,0.0963,61.664,0.0069,0.0076,2.0204,0.0111,0.0357,8179444.7,0.7834,0.0033,0.0112,0.0202,1,0.5474,1,0
2026-01-02,1572.73,1587.26,1570.94,1584.97,6602230,0.0231,0.0442,0.1067,66.1472,0.0081,0.0077,3.1016,0.0112,0.0407,7916159.7,0.834,0.0106,0.0212,0.031,0,0.5685,1,0
2026-01-05,1585.67,1604.38,1568.05,1570.84,8704973,0.0126,0.0335,0.0958,59.7497,0.0083,0.0078,0.8306,0.0124,0.0422,7842245.05,1.11,-0.0089,0.021,0.0083,0,0.5738,1,0
2026-01-06,1561.78,1561.78,1489.41,1500.66,27417125,-0.0296,-0.0122,0.0463,39.3785,0.005,0.0075,-4.3038,0.0161,0.0524,8648026.75,3.1703,-0.0447,-0.0209,-0.043,0,0.4996,-1,-2
2026-01-07,1503.05,1513.0,1491.11,1497.28,11199340,-0.0288,-0.0138,0.0435,38.6942,0.0018,0.0064,-4.2335,0.0166,0.0588,8632795.2,1.2973,-0.0023,-0.0422,-0.0423,0,0.4864,-1,0
2026-01-08,1493.1,1496.98,1462.04,1463.83,16518684,-0.046,-0.0345,0.02,32.6481,-0.0025,0.0047,-5.6221,0.0179,0.0781,9059147.95,1.8234,-0.0223,-0.0666,-0.0562,1,0.4784,-1,0
2026-01-09,1458.26,1473.09,1458.26,1468.51,8335311,-0.039,-0.0302,0.023,34.1973,-0.0056,0.0027,-5.3807,0.0172,0.0901,9240603.65,0.902,0.0032,-0.0735,-0.0538,1,0.4978,-1,0
2026-01-12,1468.51,1478.46,1444.32,1476.37,8883745,-0.0307,-0.0241,0.0282,36.8255,-0.0076,0.0006,-4.0377,0.0181,0.0971,9429458.15,0.9421,0.0054,-0.0601,-0.0404,0,0.4826,-1,0
2026-01-13,1478.17,1478.96,1438.05,1446.11,13499760,-0.046,-0.0424,0.0071,31.5937,-0.0109,-0.0017,-5.6501,0.0199,0.1131,9815719.0,1.3753,-0.0205,-0.0364,-0.0565,1,0.4962,-1,0
2026-01-14,1437.35,1460.25,1433.57,1452.09,8321764,-0.0382,-0.037,0.0111,33.6013,-0.0128,-0.0039,-7.1061,0.02,0.1225,9645214.4,0.8628,0.0041,-0.0302,-0.0711,0,0.5099,-1,0
2026-01-15,1452.09,1452.09,1452.09,1452.09,0,-0.0347,-0.0356,0.011,33.6013,-0.0142,-0.006,-7.4129,0.0197,0.1305,9289381.95,0.0,0.0,-0.008,-0.0741,0,0.5368,1,2
2026-01-16,1452.09,1473.19,1448.4,1451.19,17167161,-0.032,-0.0348,0.0103,33.4301,-0.0152,-0.0078,-8.4405,0.0202,0.1372,9818698.55,1.7484,-0.0006,-0.0118,-0.0844,0,0.5161,-1,-2
2026-01-19,1443.92,1443.92,1396.84,1407.09,20392765,-0.0559,-0.0618,-0.0202,26.3449,-0.0188,-0.0102,-10.4244,0.0228,0.1552,10141473.05,2.0108,-0.0304,-0.0469,-0.1042,0,0.5165,-1,0
2026-01-20,1404.21,1409.48,1383.6,1387.58,13189498,-0.0628,-0.0721,-0.0335,23.9287,-0.0225,-0.0128,-7.5354,0.0225,0.1709,10291705.35,1.2816,-0.0139,-0.0405,-0.0754,1,0.5281,1,2
2026-01-21,1383.11,1406.4,1366.68,1398.14,17352720,-0.0507,-0.0626,-0.0259,27.7891,-0.0241,-0.015,-6.6213,0.0233,0.1764,10784013.15,1.6091,0.0076,-0.0372,-0.0662,0,0.5283,1,0
2026-01-22,1403.61,1412.97,1388.58,1396.05,15721693,-0.0474,-0.0617,-0.0271,27.4917,-0.0254,-0.0171,-4.6303,0.0236,0.1825,11129310.55,1.4126,-0.0015,-0.0386,-0.0463,0,0.5374,1,0
2026-01-23,1395.35,1400.52,1374.64,1379.72,9837802,-0.0532,-0.07,-0.0381,25.2209,-0.0273,-0.0193,-6.0463,0.0233,0.1908,11505625.9,0.855,-0.0117,-0.0492,-0.0605,0,0.5356,1,0
2026-01-27,1373.65,1385.2,1361.7,1374.15,26302396,-0.0519,-0.0711,-0.0416,24.4781,-0.0287,-0.0212,-6.9237,0.0204,0.1977,12522140.45,2.1005,-0.004,-0.0234,-0.0692,1,0.5231,1,0
2026-01-28,1378.63,1403.41,1378.53,1390.27,11121657,-0.037,-0.058,-0.03,30.827,-0.0282,-0.0224,-3.8614,0.0205,0.1966,12637429.1,0.8801,0.0117,0.0019,-0.0386,0,0.5327,1,0
2026-01-29,1396.44,1396.44,1377.63,1384.6,20846683,-0.0372,-0.0595,-0.0336,29.8756,-0.0281,-0.0236,-4.6478,0.0198,0.1905,13391171.75,1.5567,-0.0041,-0.0097,-0.0465,1,0.5205,1,0
2026-01-30,1376.24,1391.57,1372.16,1388.98,11239835,-0.031,-0.0545,-0.0303,31.6309,-0.0273,-0.0243,-4.3461,0.0199,0.1768,13632757.1,0.8245,0.0032,-0.0051,-0.0435,0,0.5211,1,0
2026-02-02,1333.83,1386.49,1329.35,1384.0,15711165,-0.0313,-0.0557,-0.0334,30.6903,-0.0268,-0.0249,-4.63,0.0213,0.1529,14088203.85,1.1152,-0.0036,0.0031,-0.0463,1,0.5456,1,0
2026-02-03,1467.12,1482.64,1423.62,1430.49,25456171,0.0011,-0.0231,-0.001,46.6423,-0.0226,-0.0238,1.663,0.0235,0.1171,14925763.75,1.7055,0.0336,0.041,0.0166,1,0.527,1,0
2026-02-04,1437.35,1457.26,1433.67,1450.1,8333387,0.0134,-0.0093,0.0126,51.6929,-0.0184,-0.0224,4.5057,0.0232,0.1063,13971576.85,0.5965,0.0137,0.043,0.0451,0,0.5329,1,0
2026-02-05,1450.29,1454.77,1432.88,1436.76,11763658,0.0037,-0.0177,0.0032,48.3408,-0.016,-0.0213,2.7622,0.0245,0.0965,13999792.75,0.8403,-0.0092,0.0377,0.0276,1,0.5015,-1,-2
2026-02-06,1434.87,1446.11,1426.9,1444.12,8277304,0.008,-0.0122,0.0083,50.2573,-0.0133,-0.0196,3.4433,0.0241,0.0932,13587723.75,0.6092,0.0051,0.0397,0.0344,1,0.5042,-1,0
2026-02-09,1451.29,1459.15,1446.31,1454.87,5775864,0.014,-0.0046,0.0156,53.0001,-0.0105,-0.0177,5.4468,0.022,0.09,13459751.4,0.4291,0.0074,0.0512,0.0545,0,0.5123,-1,0
2026-02-10,1464.23,1464.23,1445.52,1451.79,10259630,0.0107,-0.0065,0.0134,52.1135,-0.0084,-0.0158,5.65,0.0217,0.0851,13528545.65,0.7584,-0.0021,0.0149,0.0565,1,0.5006,-1,0
2026-02-11,1452.88,1463.23,1446.91,1461.94,7106877,0.0161,0.0004,0.0202,54.7971,-0.006,-0.0138,5.1551,0.0204,0.0871,13208901.5,0.538,0.007,0.0082,0.0516,0,0.5139,-1,0
2026-02-12,1463.23,1466.22,1438.85,1442.23,11135399,0.0021,-0.0125,0.0064,49.0487,-0.0053,-0.0122,4.1622,0.0208,0.087,13349583.25,0.8341,-0.0135,0.0038,0.0416,0,0.4561,-1,0
2026-02-13,1438.85,1444.02,1409.78,1413.07,10755693,-0.0164,-0.0313,-0.0138,42.0249,-0.0064,-0.0113,1.7344,0.0217,0.0859,13887367.9,0.7745,-0.0202,-0.0215,0.0173,1,0.5006,-1,0
2026-02-16,1413.56,1432.97,1402.81,1430.49,5896514,-0.0039,-0.0186,-0.0016,46.9155,-0.006,-0.0101,3.3591,0.0217,0.0823,13323835.55,0.4426,0.0123,-0.0168,0.0336,0,0.5003,-1,0
2026-02-17,1424.51,1425.21,1412.07,1416.45,10731630,-0.0124,-0.0271,-0.0113,43.7147,-0.0065,-0.0095,-0.9815,0.0214,0.083,12840778.8,0.8357,-0.0098,-0.0243,-0.0098,1,0.4672,-1,0
2026-02-18,1420.43,1435.46,1412.67,1434.67,5521096,0.0003,-0.0141,0.0014,48.6141,-0.0057,-0.0086,-1.0641,0.0213,0.0805,12457358.7,0.4432,0.0129,-0.0187,-0.0106,0,0.5117,-1,0
