Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,Target
2021-08-23,727.65,729.22,717.57,725.16,10843054,0.0193,0.0272,0.0737,61.5021,0.0088,0.0052,2.141,0.0205,0.108,14314865.3,0.7575,0.0065,-0.001,0.0214,1
2021-08-24,727.73,744.13,726.51,741.45,18381314,0.038,0.0482,0.0968,68.8767,0.0107,0.0062,3.6544,0.0205,0.1116,14575572.7,1.2611,0.0225,0.0185,0.0365,0
2021-08-25,738.24,744.28,736.29,740.76,7727974,0.0334,0.0453,0.0947,68.28,0.0121,0.0074,3.3008,0.0195,0.1157,13841899.9,0.5583,-0.0009,0.0282,0.033,0
2021-08-26,737.24,747.23,734.12,739.52,11119002,0.0286,0.0417,0.0919,67.1542,0.013,0.0085,4.0039,0.0185,0.1126,13364332.9,0.832,-0.0017,0.0276,0.04,0
2021-08-27,738.19,741.35,734.98,736.5,6382138,0.022,0.036,0.0864,64.3705,0.0133,0.0095,3.1339,0.018,0.1058,12998328.3,0.491,-0.0041,0.0222,0.0313,1
2021-08-30,739.9,746.75,738.0,745.92,9049166,0.0316,0.0472,0.0992,68.7254,0.0142,0.0103,2.7551,0.0173,0.0997,12868012.2,0.7032,0.0128,0.0286,0.0276,1
2021-08-31,743.66,753.1,743.04,752.17,12062576,0.0363,0.0537,0.1073,71.2373,0.0153,0.0113,3.3186,0.0167,0.0916,12808201.7,0.9418,0.0084,0.0145,0.0332,0
2021-09-01,749.13,760.07,748.89,751.08,12422558,0.0314,0.05,0.1045,70.1786,0.0161,0.0122,4.2559,0.0166,0.083,12827673.6,0.9684,-0.0014,0.0139,0.0426,1
2021-09-02,748.7,757.21,747.35,755.79,9618524,0.0341,0.0542,0.1102,72.1075,0.0169,0.0131,5.0233,0.0166,0.0815,12205902.4,0.788,0.0063,0.022,0.0502,0
2021-09-03,754.41,760.07,745.94,749.63,10735334,0.0232,0.0438,0.1,66.0869,0.0168,0.0139,4.0474,0.0167,0.0805,11801548.7,0.9097,-0.0082,0.0178,0.0405,0
2021-09-06,751.48,751.96,742.92,744.71,7876896,0.0149,0.0354,0.0918,61.6587,0.0161,0.0145,2.696,0.0171,0.0781,11528430.0,0.6833,-0.0066,-0.0016,0.027,1
2021-09-07,743.18,752.46,739.71,746.39,7245496,0.0155,0.0362,0.0932,62.5807,0.0154,0.0146,0.6663,0.0171,0.0763,11340802.4,0.6389,0.0023,-0.0077,0.0067,1
2021-09-08,747.68,751.75,744.66,749.79,6724080,0.0182,0.0393,0.0972,64.4442,0.015,0.0146,1.219,0.0151,0.0748,10935089.1,0.6149,0.0046,-0.0017,0.0122,0
2021-09-09,748.65,751.25,742.47,746.09,8250948,0.0119,0.0328,0.0907,60.8904,0.0143,0.0146,0.8884,0.0145,0.0692,10718347.2,0.7698,-0.0049,-0.0128,0.0089,0
2021-09-13,742.95,753.41,738.97,739.88,8959164,0.0031,0.0232,0.0808,55.3713,0.0129,0.0144,0.4589,0.0149,0.063,10736421.7,0.8345,-0.0083,-0.013,0.0046,0
2021-09-14,741.99,744.13,735.62,736.55,9758506,-0.0012,0.0178,0.0751,52.6172,0.0113,0.0138,-1.2562,0.0139,0.0612,10391425.6,0.9391,-0.0045,-0.011,-0.0126,0
2021-09-15,730.1,739.52,730.1,735.72,14822998,-0.0021,0.016,0.0731,51.924,0.0098,0.013,-2.187,0.0141,0.0597,10819936.6,1.37,-0.0011,-0.0143,-0.0219,1
2021-09-16,731.41,744.04,730.72,741.97,10260550,0.0057,0.0237,0.0813,56.5647,0.009,0.0121,-1.2129,0.014,0.0538,10918830.8,0.9397,0.0085,-0.0104,-0.0121,1
2021-09-17,746.28,755.79,741.61,752.53,20498102,0.0181,0.0367,0.0957,63.054,0.0094,0.0115,-0.4313,0.0145,0.0475,10794439.3,1.899,0.0142,0.0086,-0.0043,0
2021-09-20,743.9,752.32,741.04,741.92,8781610,0.0034,0.0212,0.0794,54.2794,0.0088,0.011,-1.0285,0.0149,0.0392,10575999.5,0.8303,-0.0141,0.0028,-0.0103,0
2021-09-21,742.95,746.11,727.23,738.17,14774996,-0.0015,0.0154,0.0731,51.549,0.0076,0.0104,-0.8782,0.0158,0.0325,10772596.6,1.3715,-0.0051,0.0022,-0.0088,0
2021-09-22,736.76,737.31,727.73,729.49,10582202,-0.012,0.0033,0.0599,45.8054,0.0058,0.0096,-2.2642,0.0159,0.0375,10382641.0,1.0192,-0.0118,-0.0085,-0.0226,1
2021-09-23,733.43,747.7,733.43,746.75,13664304,0.0103,0.026,0.084,56.2453,0.0059,0.0087,-0.4054,0.0163,0.0366,10679457.5,1.2795,0.0237,0.0064,-0.0041,1
2021-09-24,751.03,764.8,749.13,761.76,20806702,0.0276,0.0447,0.1047,62.9327,0.0075,0.0083,2.1003,0.0164,0.0409,11163842.5,1.8638,0.0201,0.0123,0.021,1
2021-09-27,768.49,777.91,764.83,772.96,16415462,0.0385,0.0575,0.1195,66.9872,0.0098,0.0085,4.471,0.0168,0.0502,11665508.7,1.4072,0.0147,0.0418,0.0447,0
2021-09-28,776.24,776.24,752.46,768.18,12773790,0.0289,0.0489,0.1114,63.7807,0.0112,0.0091,4.2943,0.0179,0.0562,11851739.9,1.0778,-0.0062,0.0407,0.0429,0
2021-09-29,759.59,764.16,753.96,758.09,16263036,0.0139,0.0337,0.0957,57.5215,0.0111,0.0096,3.0406,0.0188,0.058,12061762.9,1.3483,-0.0131,0.0392,0.0304,1
2021-09-30,754.36,764.04,752.98,758.62,15975348,0.0132,0.033,0.0954,57.756,0.0109,0.0099,2.244,0.019,0.0591,12239402.4,1.3052,0.0007,0.0159,0.0224,0
2021-10-01,752.93,755.79,744.49,752.79,11128596,0.0049,0.0241,0.0861,54.2107,0.0101,0.01,0.0346,0.0192,0.0592,12314906.0,0.9037,-0.0077,-0.0118,0.0003,1
2021-10-04,755.79,761.66,753.22,754.24,7051028,0.0062,0.025,0.0872,54.9514,0.0094,0.0098,1.6606,0.0191,0.0594,12130690.7,0.5813,0.0019,-0.0242,0.0166,1
2021-10-05,757.21,759.83,749.72,758.86,10257178,0.0112,0.03,0.0929,57.3202,0.0092,0.0097,2.8029,0.0191,0.06,12249704.8,0.8373,0.0061,-0.0121,0.028,1
2021-10-06,759.12,773.79,754.84,768.11,18600830,0.0212,0.0408,0.105,61.6666,0.0099,0.0096,5.2941,0.0194,0.0629,12817471.5,1.4512,0.0122,0.0132,0.0529,0
2021-10-07,773.67,774.2,764.35,766.01,11265724,0.0166,0.0365,0.1009,60.1685,0.0101,0.0097,2.5792,0.019,0.0655,13044553.7,0.8636,-0.0027,0.0097,0.0258,0
2021-10-08,766.73,771.48,761.09,762.28,7245562,0.0105,0.0301,0.0945,57.4967,0.0099,0.0098,0.0683,0.019,0.0667,12994284.4,0.5576,-0.0049,0.0126,0.0007,1
2021-10-11,760.97,782.42,760.54,777.1,13080848,0.0272,0.0481,0.1145,64.283,0.0109,0.0099,0.5356,0.0189,0.0695,13200368.6,0.9909,0.0194,0.0303,0.0054,0
2021-10-12,772.91,780.78,772.91,775.1,8176946,0.0222,0.0435,0.1104,62.8251,0.0115,0.0102,0.9008,0.0188,0.0703,13121290.6,0.6232,-0.0026,0.0214,0.009,1
2021-10-13,778.62,783.85,775.29,779.76,6225644,0.0256,0.0478,0.1157,64.8267,0.0122,0.0106,2.8585,0.0178,0.0704,12691422.9,0.4905,0.006,0.0152,0.0286,1
2021-10-14,779.09,803.83,779.09,802.59,14757288,0.05,0.0751,0.1467,72.6078,0.0146,0.0111,5.7961,0.0179,0.0816,12916259.8,1.1425,0.0293,0.0478,0.058,0
2021-10-18,810.96,820.47,792.91,794.46,28856456,0.0355,0.0616,0.1336,66.9295,0.016,0.0122,5.5354,0.0191,0.0897,13334177.5,2.1641,-0.0101,0.0422,0.0554,1
2021-10-19,796.91,804.99,794.79,803.21,8987540,0.0423,0.0702,0.1444,69.678,0.0174,0.0131,6.4926,0.0177,0.0954,13344474.0,0.6735,0.011,0.0336,0.0649,0
2021-10-20,803.4,807.99,791.67,796.15,10908568,0.0299,0.0583,0.1328,64.985,0.0179,0.0142,4.9139,0.018,0.0957,13151152.6,0.8295,-0.0088,0.0272,0.0491,1
2021-10-21,795.17,800.0,789.96,797.31,9738190,0.0283,0.0573,0.133,65.3974,0.0181,0.015,3.8015,0.0179,0.0881,13108952.0,0.7429,0.0015,0.0225,0.038,1
2021-10-22,799.12,812.39,794.67,799.43,12175554,0.028,0.0576,0.1344,66.1813,0.0182,0.0156,4.3629,0.0182,0.0871,13034514.5,0.9341,0.0027,-0.0039,0.0436,0
2021-10-25,803.83,803.83,767.58,788.13,16426766,0.0122,0.041,0.1171,58.5654,0.0173,0.0161,3.3911,0.0209,0.0879,12815517.7,1.2818,-0.0141,-0.008,0.0339,0
2021-10-26,784.8,796.15,783.07,786.11,12090656,0.0086,0.0367,0.113,57.296,0.0159,0.0161,1.1594,0.0213,0.0887,12599277.4,0.9596,-0.0026,-0.0213,0.0116,0
2021-10-27,786.11,791.96,778.76,781.38,13249642,0.0023,0.0293,0.1051,54.3268,0.0143,0.0158,0.8102,0.0209,0.0886,12623070.0,1.0496,-0.006,-0.0186,0.0081,0
2021-10-28,784.8,784.8,754.91,757.98,17797750,-0.0251,-0.0015,0.0712,42.5728,0.0107,0.0152,-2.7932,0.0234,0.0914,12699805.7,1.4014,-0.0299,-0.0493,-0.0279,0
2021-10-29,756.26,761.97,741.99,752.86,12406874,-0.0288,-0.0079,0.0633,40.5077,0.0069,0.0136,-6.1962,0.0245,0.094,12521382.0,0.9909,-0.0068,-0.0583,-0.062,1
2021-11-01,753.89,766.25,753.2,763.54,8122320,-0.0136,0.0059,0.0776,46.3535,0.0049,0.0117,-3.892,0.0233,0.0893,12371068.2,0.6566,0.0142,-0.0312,-0.0389,1
2021-11-02,763.87,771.48,761.04,764.23,13237722,-0.0115,0.0065,0.0777,46.7177,0.0034,0.01,-4.853,0.0235,0.0861,12680402.9,1.044,0.0009,-0.0278,-0.0485,0
2021-11-03,763.45,765.73,749.39,752.2,10207338,-0.0245,-0.0089,0.0601,41.4351,0.0009,0.0083,-5.5203,0.0246,0.09,12677910.9,0.8051,-0.0157,-0.0373,-0.0552,1
2021-11-04,758.64,760.0,756.31,758.14,1096808,-0.0153,-0.0011,0.0677,44.7567,-0.0004,0.0065,-4.9128,0.0229,0.0918,11802709.8,0.0929,0.0079,0.0002,-0.0491,1
2021-11-08,757.26,763.26,746.96,761.14,18943580,-0.0103,0.0028,0.0712,46.4099,-0.0011,0.005,-4.7897,0.0217,0.0925,12186602.6,1.5545,0.004,0.011,-0.0479,0
2021-11-09,758.45,758.45,746.3,747.82,12695476,-0.025,-0.0142,0.0519,40.6004,-0.0031,0.0034,-5.1146,0.0225,0.0992,12459098.3,1.019,-0.0175,-0.0206,-0.0511,0
2021-11-10,745.8,746.28,737.24,739.74,13714126,-0.0323,-0.0239,0.0401,37.5312,-0.0056,0.0017,-5.8987,0.0222,0.1099,12490762.2,1.0979,-0.0108,-0.032,-0.059,0
2021-11-11,737.26,739.57,730.39,736.43,7999404,-0.0333,-0.0272,0.0351,36.32,-0.0078,-0.0002,-5.7526,0.0222,0.1199,12481885.1,0.6409,-0.0045,-0.021,-0.0575,1
2021-11-12,737.24,741.54,734.88,738.66,14914092,-0.0275,-0.0233,0.0378,37.777,-0.0092,-0.002,-2.5489,0.0211,0.1262,12916307.5,1.1547,0.003,-0.0257,-0.0255,1
2021-11-15,742.99,747.63,739.33,740.69,9533594,-0.0225,-0.0198,0.0403,39.142,-0.0099,-0.0036,-1.6165,0.0184,0.1243,12655122.8,0.7533,0.0027,-0.0269,-0.0162,0
2021-11-16,739.62,740.66,733.24,736.29,8245406,-0.0257,-0.0247,0.0337,37.2353,-0.0109,-0.0051,-3.5689,0.018,0.1258,11624570.3,0.7093,-0.0059,-0.0154,-0.0357,0
2021-11-17,731.01,734.38,727.01,728.11,7598878,-0.0332,-0.0342,0.022,33.9265,-0.0126,-0.0066,-4.7263,0.0178,0.1249,11555137.2,0.6576,-0.0111,-0.0157,-0.0473,1
2021-11-18,725.85,734.15,725.47,732.2,9152874,-0.0252,-0.0277,0.0275,36.9436,-0.0131,-0.0079,-2.6589,0.0156,0.1206,11467352.5,0.7982,0.0056,-0.0057,-0.0266,0
2021-11-22,735.34,738.52,713.0,720.76,15261272,-0.0367,-0.0412,0.0113,32.4765,-0.0149,-0.0094,-4.9305,0.0164,0.1196,11743506.6,1.2995,-0.0156,-0.0242,-0.0493,1
2021-11-23,714.41,726.68,711.72,720.85,11235214,-0.0332,-0.0396,0.0113,32.5456,-0.016,-0.0107,-5.2934,0.0166,0.1109,11696489.6,0.9606,0.0001,-0.0268,-0.0529,1
2021-11-24,724.87,730.75,720.14,722.04,30802286,-0.0287,-0.0365,0.0129,33.5145,-0.0165,-0.0118,-3.4474,0.0166,0.1044,12415265.6,2.481,0.0017,-0.0194,-0.0345,1
2021-11-25,720.5,729.3,716.79,725.8,10251652,-0.0214,-0.0303,0.018,36.6125,-0.0162,-0.0127,-1.8844,0.0161,0.0937,12323315.4,0.8319,0.0052,-0.0032,-0.0188,0
2021-11-26,713.46,716.64,706.32,708.65,18624936,-0.0405,-0.0513,-0.006,29.7933,-0.0182,-0.014,-3.7723,0.0177,0.0924,12592080.1,1.4791,-0.0236,-0.0322,-0.0377,1
2021-11-29,710.98,717.09,695.38,714.05,12990996,-0.0301,-0.0424,0.0015,33.9639,-0.0185,-0.0148,-3.3317,0.0181,0.0942,12351742.4,1.0518,0.0076,-0.0093,-0.0333,0
2021-11-30,711.08,727.25,707.06,710.39,25221542,-0.0318,-0.0455,-0.0036,32.5524,-0.0191,-0.0157,-4.0908,0.0187,0.0988,12992475.8,1.9412,-0.0051,-0.0145,-0.0409,1
2021-12-01,711.08,716.81,708.27,715.67,8677634,-0.0223,-0.037,0.0038,36.643,-0.0186,-0.0162,-2.8005,0.0184,0.0942,13020241.5,0.6665,0.0074,-0.0088,-0.028,1
2021-12-02,715.6,727.15,713.46,725.7,11203110,-0.0078,-0.0226,0.0177,43.6362,-0.0167,-0.0161,-0.331,0.0185,0.0844,12918510.9,0.8672,0.014,-0.0001,-0.0033,0
2021-12-03,725.73,730.56,716.81,719.9,8124694,-0.0143,-0.0292,0.0094,40.8297,-0.016,-0.0162,-1.6799,0.0194,0.0818,12814378.7,0.634,-0.008,0.0159,-0.0168,0
2021-12-06,719.64,722.4,712.2,715.26,7029532,-0.0187,-0.0341,0.0029,38.6861,-0.0158,-0.0162,-0.7631,0.0196,0.0756,13111014.9,0.5362,-0.0064,0.0017,-0.0076,1
2021-12-07,720.09,728.68,718.17,725.68,12427534,-0.004,-0.0193,0.0173,45.5941,-0.014,-0.0156,0.67,0.0199,0.0608,12785212.6,0.972,0.0146,0.0215,0.0067,1
2021-12-08,730.58,739.64,729.63,739.05,15295534,0.013,-0.0012,0.0357,52.9232,-0.0109,-0.0144,2.3558,0.02,0.0556,12915215.5,1.1843,0.0184,0.0327,0.0236,0
2021-12-09,734.95,739.47,723.92,726.23,11747744,-0.0042,-0.0178,0.0176,46.4603,-0.0102,-0.0138,0.0592,0.0211,0.0537,12816896.4,0.9166,-0.0173,0.0007,0.0006,0
2021-12-10,725.3,726.77,717.48,724.18,7779384,-0.0063,-0.0198,0.0145,45.5034,-0.0096,-0.013,2.1915,0.0195,0.0518,12805895.4,0.6075,-0.0028,0.0059,0.0219,0
2021-12-13,725.82,731.36,716.88,718.76,10322142,-0.0125,-0.0261,0.0069,42.9827,-0.0096,-0.0124,0.6596,0.0196,0.0492,12576297.9,0.8208,-0.0075,0.0049,0.0066,0
2021-12-14,714.65,721.07,712.05,714.62,9191100,-0.0164,-0.0305,0.0011,41.1094,-0.01,-0.012,0.5954,0.0196,0.0451,12559173.2,0.7318,-0.0058,-0.0152,0.006,0
2021-12-15,714.88,724.56,711.39,713.46,10115148,-0.0164,-0.0308,-0.0005,40.5758,-0.0103,-0.0116,-0.3088,0.0197,0.0424,12652660.3,0.7994,-0.0016,-0.0346,-0.0031,1
2021-12-16,719.54,721.54,710.6,713.5,13210432,-0.0148,-0.0296,-0.0005,40.6045,-0.0104,-0.0114,-1.6811,0.0188,0.0423,12933238.0,1.0214,0.0001,-0.0175,-0.0168,0
2021-12-17,712.03,716.31,698.09,700.64,14994768,-0.0295,-0.0453,-0.0183,34.7996,-0.012,-0.0117,-2.6754,0.0188,0.0469,13225332.7,1.1338,-0.018,-0.0325,-0.0268,0
2021-12-20,690.63,693.48,672.6,678.09,21156668,-0.0553,-0.0733,-0.0494,27.402,-0.0161,-0.0129,-5.1967,0.0203,0.0721,13520102.5,1.5648,-0.0322,-0.0566,-0.052,1
2021-12-21,684.68,690.03,680.16,685.77,9118750,-0.0405,-0.0605,-0.0383,32.6529,-0.0177,-0.0137,-5.4997,0.0204,0.0815,13414279.3,0.6798,0.0113,-0.0404,-0.055,1
2021-12-22,690.77,692.53,682.87,687.39,8577484,-0.0347,-0.0561,-0.0357,33.7415,-0.0186,-0.0147,-6.9901,0.0199,0.0881,12303039.2,0.6972,0.0024,-0.0365,-0.0699,0
2021-12-23,691.22,693.38,683.42,686.87,9779166,-0.0322,-0.0547,-0.0361,33.554,-0.0193,-0.0156,-5.4198,0.0195,0.0927,12279414.9,0.7964,-0.0008,-0.0373,-0.0542,0
2021-12-24,687.53,690.63,679.21,684.39,5561024,-0.0324,-0.056,-0.0392,32.623,-0.0199,-0.0165,-5.4945,0.0197,0.0994,11626219.3,0.4783,-0.0036,-0.0232,-0.0549,1
2021-12-27,679.64,691.58,676.43,690.05,4705098,-0.0221,-0.0464,-0.0309,36.9247,-0.0193,-0.017,-3.9944,0.0198,0.1017,11211924.4,0.4197,0.0083,0.0176,-0.0399,1
2021-12-28,694.76,697.71,691.29,694.81,5450678,-0.0139,-0.0383,-0.024,40.3726,-0.018,-0.0171,-2.7721,0.019,0.1025,10223381.2,0.5332,0.0069,0.0132,-0.0277,0
2021-12-29,692.55,694.91,688.44,691.51,7668702,-0.0169,-0.0413,-0.0284,38.7896,-0.0174,-0.0172,-3.0766,0.0181,0.1046,10172934.6,0.7538,-0.0047,0.006,-0.0308,1
2021-12-30,693.72,697.69,687.3,695.14,7215918,-0.0106,-0.0348,-0.023,41.5066,-0.0162,-0.0169,-2.5732,0.0181,0.1017,9973575.0,0.7235,0.0052,0.012,-0.0257,1
2021-12-31,695.14,706.23,695.14,703.66,6325736,0.0014,-0.0221,-0.011,47.4075,-0.0139,-0.0162,0.431,0.0176,0.0986,9883627.1,0.64,0.0123,0.0282,0.0043,1
2022-01-03,706.32,724.4,704.18,722.8,9069184,0.0258,0.0043,0.0158,57.7251,-0.0097,-0.0145,6.5935,0.0183,0.0978,9985609.7,0.9082,0.0272,0.0475,0.0659,1
2022-01-04,722.97,729.1,717.17,727.04,8857352,0.0287,0.0098,0.0215,59.6151,-0.0061,-0.0128,6.0181,0.018,0.0977,9807100.6,0.9032,0.0059,0.0464,0.0602,1
2022-01-05,730.96,747.7,726.82,744.3,14332638,0.0478,0.0324,0.0453,66.2334,-0.0013,-0.0103,8.2791,0.0186,0.0984,9758955.8,1.4687,0.0237,0.0763,0.0828,0
2022-01-06,733.91,739.5,727.75,732.36,9628930,0.028,0.0152,0.0282,59.0269,0.001,-0.0081,6.6228,0.0187,0.1023,9653015.1,0.9975,-0.016,0.0535,0.0662,1
2022-01-07,734.38,745.21,730.53,737.5,11179384,0.0317,0.0214,0.0351,60.9944,0.0035,-0.0058,7.7602,0.0173,0.1066,9823015.1,1.1381,0.007,0.0481,0.0776,1
2022-01-10,741.04,747.7,735.1,741.59,8856496,0.0338,0.026,0.0404,62.536,0.0057,-0.0034,7.469,0.0173,0.1135,9749732.8,0.9084,0.0055,0.026,0.0747,1
2022-01-11,742.73,746.13,736.19,744.8,8389198,0.0345,0.0292,0.0444,63.7471,0.0078,-0.0012,7.1948,0.0172,0.1215,9709637.7,0.864,0.0043,0.0244,0.0719,0
2022-01-12,745.8,749.91,738.19,740.4,21085530,0.0256,0.0222,0.0379,60.8438,0.0089,0.0008,7.07,0.0175,0.128,10258156.8,2.0555,-0.0059,-0.0052,0.0707,0
2022-01-13,739.62,739.62,723.16,726.77,41963896,0.0061,0.0033,0.0186,52.8187,0.0083,0.0023,4.5502,0.0184,0.1319,11695830.0,3.5879,-0.0184,-0.0076,0.0455,1
2022-01-14,727.73,736.62,722.49,734.93,11208968,0.0157,0.0139,0.0297,56.5164,0.0084,0.0035,4.4439,0.0181,0.1329,11506540.0,0.9741,0.0112,-0.0035,0.0444,0
2022-01-17,727.73,740.09,722.56,723.68,22989372,0.0001,-0.0015,0.0138,50.6255,0.0074,0.0043,0.1217,0.0193,0.1279,11598175.2,1.9822,-0.0153,-0.0242,0.0012,1
2022-01-18,729.15,737.67,724.4,727.37,12341152,0.0047,0.0034,0.0188,52.3788,0.0067,0.0048,0.0454,0.02,0.1223,11759295.3,1.0495,0.0051,-0.0234,0.0005,0
2022-01-19,729.63,732.36,719.81,722.23,14317626,-0.0021,-0.0035,0.0115,49.7297,0.0057,0.005,-2.9652,0.0203,0.1172,12046302.4,1.1885,-0.0071,-0.0245,-0.0297,0
2022-01-20,726.99,727.01,713.5,717.74,15197846,-0.0076,-0.0093,0.0051,47.4711,0.0043,0.0049,-1.9963,0.0207,0.1103,12317236.4,1.2339,-0.0062,-0.0124,-0.02,1
2022-01-21,713.46,727.63,706.61,723.73,11537694,0.0007,-0.001,0.0134,50.6887,0.0037,0.0046,-1.8671,0.0206,0.0991,12616069.9,0.9145,0.0083,-0.0152,-0.0187,0
2022-01-24,718.19,723.56,698.02,707.11,11868508,-0.0202,-0.023,-0.0098,42.8464,0.0015,0.0041,-4.6495,0.0224,0.0943,12974240.4,0.9148,-0.023,-0.0229,-0.0465,1
2022-01-25,693.79,711.08,686.82,707.77,13594248,-0.0175,-0.0213,-0.0088,43.2221,-0.0003,0.0032,-4.9718,0.0228,0.089,13381418.9,1.0159,0.0009,-0.0269,-0.0497,0
2022-01-27,689.67,706.32,682.54,701.54,28617838,-0.0237,-0.0288,-0.0173,40.515,-0.0024,0.0021,-5.2485,0.0238,0.0844,14428875.7,1.9834,-0.0088,-0.0286,-0.0525,0
2022-01-28,702.75,707.13,694.43,695.98,24925208,-0.0286,-0.0351,-0.0249,38.2146,-0.0047,0.0008,-4.2366,0.0238,0.0846,15314340.2,1.6276,-0.0079,-0.0303,-0.0424,1
2022-01-31,700.5,709.44,697.67,706.65,12842546,-0.0124,-0.0195,-0.0098,44.7033,-0.0051,-0.0004,-3.848,0.0236,0.0822,15640180.7,0.8211,0.0153,-0.0236,-0.0385,1
2022-02-01,717.5,721.54,700.83,712.03,14739484,-0.0044,-0.0116,-0.0023,47.6866,-0.0048,-0.0013,-1.6098,0.0245,0.083,15923695.7,0.9256,0.0076,0.007,-0.0161,1
2022-02-02,719.14,730.1,716.12,728.3,13969290,0.0166,0.0106,0.0203,55.5046,-0.0026,-0.0015,0.1279,0.0245,0.0812,16179292.6,0.8634,0.0229,0.029,0.0013,0
2022-02-03,727.13,732.46,717.74,720.76,10564762,0.0055,0.0001,0.0097,51.6521,-0.0018,-0.0016,-0.2035,0.0245,0.0777,15990898.8,0.6607,-0.0104,0.0274,-0.002,1
2022-02-04,726.96,729.08,720.16,724.87,11579958,0.0101,0.0056,0.0153,53.5449,-0.0007,-0.0014,0.9934,0.0239,0.0763,16088450.2,0.7198,0.0057,0.0415,0.0099,0
2022-02-07,719.21,722.49,694.43,698.31,12268042,-0.0244,-0.0301,-0.0217,42.08,-0.0029,-0.0017,-3.5124,0.0261,0.082,16142883.1,0.76,-0.0366,-0.0118,-0.0351,0
2022-02-08,702.23,703.21,687.08,695.31,13981130,-0.0259,-0.0329,-0.0257,41.0119,-0.0049,-0.0024,-1.6688,0.0264,0.0831,16399114.8,0.8526,-0.0043,-0.0235,-0.0167,1
2022-02-09,701.09,713.31,697.76,712.31,11308342,-0.0019,-0.0089,-0.0018,48.924,-0.0043,-0.0027,0.6415,0.0264,0.0731,16545072.0,0.6835,0.0244,-0.022,0.0064,1
2022-02-10,720.12,730.34,714.24,725.39,14314530,0.0148,0.0089,0.0163,54.0328,-0.0024,-0.0026,3.3997,0.0263,0.0659,16206522.0,0.8833,0.0184,0.0064,0.034,0
2022-02-11,713.58,725.35,713.22,722.42,10711104,0.0096,0.0046,0.012,52.7428,-0.0013,-0.0023,3.799,0.0256,0.0652,14643882.4,0.7314,-0.0041,-0.0034,0.038,0
2022-02-14,708.7,713.19,698.85,700.95,14656620,-0.0185,-0.0243,-0.0179,44.4761,-0.0028,-0.0025,-0.8066,0.0261,0.0643,14816265.0,0.9892,-0.0297,0.0038,-0.0081,1
2022-02-15,702.04,725.3,700.64,721.92,13135066,0.0099,0.0047,0.0114,52.3343,-0.0015,-0.0022,1.389,0.0254,0.062,14323549.7,0.917,0.0299,0.0383,0.0139,0
2022-02-16,729.79,729.98,716.79,720.95,10032264,0.0077,0.0032,0.0099,51.9679,-0.0007,-0.0019,-1.0092,0.0243,0.0602,14208105.3,0.7061,-0.0013,0.0121,-0.0101,0
2022-02-17,719.69,723.92,714.41,716.55,7351208,0.0014,-0.0028,0.0037,50.2494,-0.0005,-0.0017,-0.5841,0.0241,0.0596,13859784.4,0.5304,-0.0061,-0.0122,-0.0058,1
2022-02-18,712.65,721.54,708.91,719.33,7796128,0.0048,0.001,0.0076,51.3442,-0.0,-0.0013,-0.7643,0.0239,0.0597,13489698.5,0.5779,0.0039,-0.0043,-0.0076,1
2022-02-21,715.36,728.06,711.34,723.97,7468066,0.0102,0.0072,0.0139,53.1955,0.0008,-0.0009,3.6746,0.0234,0.0593,13286217.1,0.5621,0.0065,0.0328,0.0367,0
2022-02-22,708.6,723.97,707.72,718.55,9536196,0.0024,-0.0003,0.0063,50.7657,0.0009,-0.0005,3.3424,0.0234,0.0596,13169601.5,0.7241,-0.0075,-0.0047,0.0334,0
2022-02-23,725.39,725.68,711.39,713.88,9029562,-0.0038,-0.0066,-0.0003,48.7015,0.0004,-0.0003,0.2204,0.0235,0.0595,12941367.2,0.6977,-0.0065,-0.0098,0.0022,0
2022-02-24,689.63,701.54,669.29,675.12,23630766,-0.0526,-0.0583,-0.054,35.7198,-0.0045,-0.0012,-6.9301,0.0286,0.08,12692013.6,1.8619,-0.0543,-0.0578,-0.0693,1
2022-02-25,684.89,697.24,681.52,692.58,18318654,-0.0255,-0.0326,-0.0293,43.0802,-0.0061,-0.0022,-4.1306,0.027,0.0794,12361685.9,1.4819,0.0259,-0.0372,-0.0413,0
2022-02-28,678.26,684.23,672.58,678.38,24880832,-0.0413,-0.0505,-0.0487,39.1535,-0.0092,-0.0036,-3.2199,0.028,0.0925,12963600.2,1.9193,-0.0205,-0.063,-0.0322,0
2022-03-02,659.47,665.13,644.2,653.64,38505560,-0.0695,-0.0821,-0.0827,33.4355,-0.0149,-0.006,-9.4581,0.0308,0.1241,14151904.0,2.7209,-0.0365,-0.0903,-0.0946,0
2022-03-03,656.86,662.09,648.25,652.1,17527922,-0.0654,-0.0812,-0.084,33.1113,-0.0192,-0.0086,-9.5499,0.0304,0.1425,14329835.6,1.2232,-0.0024,-0.0865,-0.0955,0
2022-03-04,646.87,659.23,635.88,649.96,21219364,-0.0623,-0.0812,-0.0863,32.6378,-0.0226,-0.0115,-9.2931,0.0317,0.1591,14862565.7,1.4277,-0.0033,-0.0373,-0.0929,0
